signal_score,why_now,company_name,contact_person,role,email,phone,industry,state,tier,hrms_fit_score,crm_stage,website,cin,company_status
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),S R R Private Limited,,,ca.bssaini@gmail.com,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2016PTC076248.mca.lead,U45400UP2016PTC076248,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),R.G.A Landcraft Private Limited,,,COOLANU14@GMAIL.COM,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2016PTC076068.mca.lead,U45400UP2016PTC076068,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Anjali Civil Contractor Private Limited,,,ajitgupta1819@gmail.com,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2016PTC076067.mca.lead,U45400UP2016PTC076067,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Greensmile Realdwell Private Limited,,,greensmilepvtltd@gmail.com,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2016PTC076005.mca.lead,U45400UP2016PTC076005,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Tyre Shoppe India Private Limited,,,dublishmk@gmail.com,,automotive,Uttar Pradesh,Hot,8.1,new,https://U52100UP2011PTC045858.mca.lead,U52100UP2011PTC045858,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Styrene Packings Private Limited,,,cmsinghal2000@gmail.com,,automotive,Uttar Pradesh,Warm,8.1,new,https://U51109UP2010PTC040031.mca.lead,U51109UP2010PTC040031,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Shwetambar Automobiles Private Limited,,,agrawalamitca@yahoo.co.in,,automotive,Uttar Pradesh,Hot,8.1,new,https://U50102UP2009PTC037148.mca.lead,U50102UP2009PTC037148,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Pawan Autowheels Private Limited,,,agarwal_gauravin@yahoo.co.in,,automotive,Uttar Pradesh,Warm,8.1,new,https://U50102UP2009PTC037052.mca.lead,U50102UP2009PTC037052,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Panini Star Private Limited,,,VINAYSUREKA77@GMAIL.COM,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45500UP2016PTC086617.mca.lead,U45500UP2016PTC086617,Active
68,HR-intensive industry (hospital) · email on file · no HRMS detected · registered entity (Ltd/Industries),Medicos Healthcare Limited,,,rishu_ca@yahoo.com,,hospital,Uttar Pradesh,Hot,8.1,new,https://U51101UP2013PLC058792.mca.lead,U51101UP2013PLC058792,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Generis Auto Exim Private Limited,,,ca.asd11@gmail.com,,automotive,Uttar Pradesh,Hot,8.1,new,https://U51101UP2014PTC067217.mca.lead,U51101UP2014PTC067217,Active
68,HR-intensive industry (hospital) · email on file · no HRMS detected · registered entity (Ltd/Industries),Purudas Diagnostics Private Limited,,,RAJENDRASAXENA2000@YAHOO.COM,,hospital,Uttar Pradesh,Hot,8.1,new,https://U51101UP2013PTC055696.mca.lead,U51101UP2013PTC055696,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Sunmesh Automation Private Limited,,,surbhimahe@gmail.com,,automotive,Uttar Pradesh,Warm,8.1,new,https://U51101UP2015PTC073143.mca.lead,U51101UP2015PTC073143,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Narsi Creations Private Limited,,,accounts@globalrealty.co.in,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45500UP2004PTC072464.mca.lead,U45500UP2004PTC072464,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Princelife Securitech Private Limited,,,rahulabhay88@gmail.com,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2015PTC075272.mca.lead,U45400UP2015PTC075272,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Magpie Buildhomes Private Limited,,,ashadevi773@gmail.com,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2014PTC066209.mca.lead,U45400UP2014PTC066209,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Aanaya Construal Private Limited,,,sky.cafirm@gmail.com,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2014PTC066154.mca.lead,U45400UP2014PTC066154,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Shiva Autocorp India Private Limited,,,accounts@shivamotors.in,,automotive,Uttar Pradesh,Warm,8.1,new,https://U50200UP2014PTC063851.mca.lead,U50200UP2014PTC063851,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Bharat Ecovehicles Private Limited,,,csneeraj20@gmail.com,,automotive,Uttar Pradesh,Warm,8.1,new,https://U50200UP2014PTC062272.mca.lead,U50200UP2014PTC062272,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Kripa Automotive Private Limited,,,helpdesk@nirmalhyundai.in,,automotive,Uttar Pradesh,Hot,8.1,new,https://U50200UP2013PTC061314.mca.lead,U50200UP2013PTC061314,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Bma Motors & Services Private Limited,,,ADMIN@TPRASAD.COM,,automotive,Uttar Pradesh,Hot,8.1,new,https://U50103UP2014PTC062475.mca.lead,U50103UP2014PTC062475,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Viraj Autolinks Private Limited,,,CASUSHIL.SRC@GMAIL.COM,,automotive,Uttar Pradesh,Warm,8.1,new,https://U50103UP2011PTC043408.mca.lead,U50103UP2011PTC043408,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Forever Automobiles Private Limited,,,prakashveersingh05@gmail.com,,automotive,Uttar Pradesh,Hot,8.1,new,https://U50102UP2015PTC075090.mca.lead,U50102UP2015PTC075090,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Anju Motor Vehicles Private Limited,,,mkchauhan_2001@yahoo.com,,automotive,Uttar Pradesh,Hot,8.1,new,https://U50102UP2015PTC070784.mca.lead,U50102UP2015PTC070784,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Jubilant Autoworks Private Limited,,,manish_pahuja@jubl.com,,automotive,Uttar Pradesh,Warm,8.1,new,https://U50102UP2015PTC070259.mca.lead,U50102UP2015PTC070259,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Kisantech Auto Engineers Private Limited,,,achintyagarg@gmail.com,,automotive,Uttar Pradesh,Hot,8.1,new,https://U50102UP2014PTC066910.mca.lead,U50102UP2014PTC066910,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Zenius Motors India Private Limited,,,bhatimotor_2007@yahoo.com,,automotive,Uttar Pradesh,Hot,8.1,new,https://U50102UP2013PTC055502.mca.lead,U50102UP2013PTC055502,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Knight Riders Auto Services Privatelimited,,,kras.speed@gmail.com,,automotive,Uttar Pradesh,Hot,8.1,new,https://U50102UP2013PTC054832.mca.lead,U50102UP2013PTC054832,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Vandanay Auto Zone Private Limited,,,mms_disa@yahoo.co.in,,automotive,Uttar Pradesh,Hot,8.1,new,https://U50102UP2013PTC054598.mca.lead,U50102UP2013PTC054598,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),S.M.A. Automobiles Private Limited,,,nkpahawa@yahoo.com,,automotive,Uttar Pradesh,Hot,8.1,new,https://U50102UP2012PTC053788.mca.lead,U50102UP2012PTC053788,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Renew Auto Worksshop Private Limited,,,ca.rakeshdhuria@gmail.com,,automotive,Uttar Pradesh,Hot,8.1,new,https://U50102UP2012PTC051636.mca.lead,U50102UP2012PTC051636,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Ans Autozone Private Limited,,,rakeshsharad@gmail.com,,automotive,Uttar Pradesh,Warm,8.1,new,https://U50102UP2012PTC049330.mca.lead,U50102UP2012PTC049330,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Easy Drive Auto Services Private Limited,,,pramodbiwan@gmail.com,,automotive,Uttar Pradesh,Hot,8.1,new,https://U50102UP2011PTC047818.mca.lead,U50102UP2011PTC047818,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Shriaasra Homes Private Limited,,,ravi_ca310@yahoo.co.in,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2014PTC065250.mca.lead,U45400UP2014PTC065250,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Winner Group Private Limited,,,neerajg2003@yahoo.co.in,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2013PTC058522.mca.lead,U45400UP2013PTC058522,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),A.K.G.Civil Contractor Private Limited,,,PARVESH.127@GMAIL.COM,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2013PTC058340.mca.lead,U45400UP2013PTC058340,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Solidbric Realcon Private Limited,,,shyamkaushik07@gmail.com,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2013PTC057894.mca.lead,U45400UP2013PTC057894,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Om Civitech Private Limited,,,fcarajiv.roc@gmail.com,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2013PTC057199.mca.lead,U45400UP2013PTC057199,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Divit Arcconss Private Limited,,,rahulabhay88@gmail.com,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2015PTC068990.mca.lead,U45400UP2015PTC068990,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Innoidea Automotive Tech Solutionsprivate Limited,,,cmahoneysingh@gmail.com,,automotive,Uttar Pradesh,Hot,8.1,new,https://U50404UP2016PTC084497.mca.lead,U50404UP2016PTC084497,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Asni Auto Engineers Private Limited,,,ashatiwari08@gmail.com,,automotive,Uttar Pradesh,Hot,8.1,new,https://U50404UP2014PTC062914.mca.lead,U50404UP2014PTC062914,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Shivashish Motors India Private Limited,,,saraswatilegal@gmail.com,,automotive,Uttar Pradesh,Hot,8.1,new,https://U50404UP2014PTC061905.mca.lead,U50404UP2014PTC061905,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Triveni Turbine Limited,,,shares.ttl@trivenigroup.com,,automotive,Uttar Pradesh,Warm,8.6,new,https://L29110UP1995PLC041834.mca.lead,L29110UP1995PLC041834,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Pls Automobile Services Private Limited,,,SKS_PLS@YAHOO.COM,,automotive,Uttar Pradesh,Hot,8.1,new,https://U50400UP2013PTC061271.mca.lead,U50400UP2013PTC061271,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Viraj Automobiles Private Limited,,,finance@vw-virajautomobiles.co.in,,automotive,Uttar Pradesh,Hot,8.1,new,https://U50400UP2010PTC041843.mca.lead,U50400UP2010PTC041843,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Gemini Auto Private Limited,,,info@ykguptaco.com,,automotive,Uttar Pradesh,Warm,7.4,new,https://U50300UP1984PTC006736.mca.lead,U50300UP1984PTC006736,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Leeway Homes Private Limited,,,ftlserv@gmail.com,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2015PTC068148.mca.lead,U45400UP2015PTC068148,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Prudent Propbuild Private Limited (Opc),,,contact@prudentindian.com,,automotive,Uttar Pradesh,Cold,6.7,new,https://U45400UP2015OPC068382.mca.lead,U45400UP2015OPC068382,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Mudgals Homes Private Limited,,,kashyap_ca@hotmail.com,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2014PTC067590.mca.lead,U45400UP2014PTC067590,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Lotusmanglam House Private Limited,,,csmanoj@mkumargroups.com,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2014PTC067087.mca.lead,U45400UP2014PTC067087,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Vms Colonisers Private Limited,,,roc@assotechlimited.com,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2008PTC034492.mca.lead,U45400UP2008PTC034492,Active
68,HR-intensive industry (hospital) · email on file · no HRMS detected · registered entity (Ltd/Industries),Assotech Healthcare Services Privatelimited,,,roc@assotechlimited.com,,hospital,Uttar Pradesh,Hot,8.1,new,https://U45400UP2008PTC034489.mca.lead,U45400UP2008PTC034489,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Cks Residency Private Limited,,,roc@assotechlimited.com,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2008PTC034488.mca.lead,U45400UP2008PTC034488,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Era Buildwell (India) Limited,,,adel@eragroup.in,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2008PLC035042.mca.lead,U45400UP2008PLC035042,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Rr Nirmaan Private Limited,,,rrnirmaan@hotmail.com,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2007PTC034142.mca.lead,U45400UP2007PTC034142,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Icon Civitech Private Limited,,,prateekgupta71@hotmail.com,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2010PTC042941.mca.lead,U45400UP2010PTC042941,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),L R Contractors Private Limited,,,dagg@sify.com,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2010PTC042822.mca.lead,U45400UP2010PTC042822,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Jubilate Contractor And Supplier Private Limited,,,mchandra.singh@gmail.com,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2010PTC042181.mca.lead,U45400UP2010PTC042181,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Sai Technobuild Private Limited,,,casanjaykalpana@gmail.com,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2010PTC041900.mca.lead,U45400UP2010PTC041900,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Sizzling Contractors Private Limited,,,kpoprofessionals@gmail.com,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2015PTC071675.mca.lead,U45400UP2015PTC071675,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Drk Decor Private Limited,,,sabhakant102@gmail.com,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2015PTC071505.mca.lead,U45400UP2015PTC071505,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Shreeglobal Landholdings Private Limited,,,ankit99900@gmail.com,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2015PTC071354.mca.lead,U45400UP2015PTC071354,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Unity Towers Private Limited,,,itrpin18@gmail.com,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2015PTC071156.mca.lead,U45400UP2015PTC071156,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Braj Mohan Buildwell Private Limited,,,brajmohan52251@gmail.com,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2015PTC070655.mca.lead,U45400UP2015PTC070655,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Ocean Maintenancebureau Private Limited,,,harishrathore68@gmail.com,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2015PTC070459.mca.lead,U45400UP2015PTC070459,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Skcr Buildhome Private Limited,,,alokhira_associates@yahoo.in,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2015PTC070106.mca.lead,U45400UP2015PTC070106,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Saikanha Constbuild Private Limited,,,DEEPAK10THDWIVEDI@GMAIL.COM,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2015PTC069835.mca.lead,U45400UP2015PTC069835,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Riyansh Buildwell Private Limited,,,riyanshbuildwellpvtltd@gmail.com,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2015PTC069783.mca.lead,U45400UP2015PTC069783,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Sublime Project Services Private Limited,,,kavit@vjmglobal.com,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2015PTC069778.mca.lead,U45400UP2015PTC069778,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Nishta Realtech Private Limited,,,cakeshav@live.com,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2015PTC069682.mca.lead,U45400UP2015PTC069682,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Scph Build-Tech Private Limited,,,atulverma0679@gmail.com,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2011PTC044437.mca.lead,U45400UP2011PTC044437,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Janvee Contracts Private Limited,,,JANVEECONTRACTS02@GMAIL.COM,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2012PTC052694.mca.lead,U45400UP2012PTC052694,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Buildia International Private Limited,,,shailendra_vishnu@yahoo.co.in,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2012PTC052287.mca.lead,U45400UP2012PTC052287,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Sandhya House Keeping Private Limited,,,caavkashsharma@gmail.com,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2012PTC052252.mca.lead,U45400UP2012PTC052252,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Samrat Civitech Private Limited,,,fcarajiv.roc@gmail.com,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2012PTC052182.mca.lead,U45400UP2012PTC052182,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Whitehouse Buildwell Private Limited,,,karvassociates@gmail.com,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2012PTC052088.mca.lead,U45400UP2012PTC052088,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Baaz Managed Services Private Limited,,,skbatrapcs@gmail.com,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2012PTC051973.mca.lead,U45400UP2012PTC051973,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Spiral Errectors Private Limited,,,sharmahlco@yahoo.com,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2012PTC051778.mca.lead,U45400UP2012PTC051778,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Mnm Home Creations Private Limited,,,gargnavendu.ca@gmail.com,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2012PTC051501.mca.lead,U45400UP2012PTC051501,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Divyanka Homes Private Limited,,,CAMAHESHWARI.CO@GMAIL.COM,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2012PTC053861.mca.lead,U45400UP2012PTC053861,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Adharsheela Associates Private Limited,,,JAINMANOJ80@GMAIL.COM,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2012PTC053734.mca.lead,U45400UP2012PTC053734,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Eazier Solution Private Limited,,,niteshkeshari@ymail.com,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2012PTC053709.mca.lead,U45400UP2012PTC053709,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Sai Structwel Private Limited,,,ashitkumar2003@yahoo.com,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2012PTC053032.mca.lead,U45400UP2012PTC053032,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Sadhana Build Con Private Limited,,,dharmendra@gardenindia.com,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2015PTC075102.mca.lead,U45400UP2015PTC075102,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Jvr Bulders & Promoters Private Limited,,,JAY177@GMAIL.COM,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2015PTC074782.mca.lead,U45400UP2015PTC074782,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Asuor Realtech Private Limited,,,NYADAV813@GMAIL.COM,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2015PTC074760.mca.lead,U45400UP2015PTC074760,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Vats Realtech Private Limited,,,NITINKUMAR061989@GMAIL.COM,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2015PTC074709.mca.lead,U45400UP2015PTC074709,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Shambhavi Singh Designs Private Limited,,,singh.shaambhavi@gmail.com,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2015PTC074096.mca.lead,U45400UP2015PTC074096,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Elate Engicon Private Limited,,,singh.apourv@gmail.com,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2015PTC074045.mca.lead,U45400UP2015PTC074045,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Psp Buildhome Private Limited,,,CAPRADEEPSINGH@ICAI.ORG,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2015PTC073768.mca.lead,U45400UP2015PTC073768,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Noida Toll Bridge Company Limited,,,ntbcl@ntbcl.com,,automotive,Uttar Pradesh,Warm,8.6,new,https://L45101UP1996PLC019759.mca.lead,L45101UP1996PLC019759,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Devlakshami Buildwell Private Limited,,,RAHULSHARMA1250@GMAIL.COM,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2015PTC073281.mca.lead,U45400UP2015PTC073281,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Krpr Elecon Private Limited,,,KRITIKATIWARI1989@GMAIL.COM,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2015PTC072867.mca.lead,U45400UP2015PTC072867,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Structures And Designs Private Limited,,,kalishb2010@gmail.com,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2015PTC071949.mca.lead,U45400UP2015PTC071949,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Aarbee Township India Private Limited,,,aarbeetownship@gmail.com,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2008PTC034979.mca.lead,U45400UP2008PTC034979,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Hillock Superstruction Private Limited,,,yadavendra_homesolution@yahoo.co.in,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2008PTC034711.mca.lead,U45400UP2008PTC034711,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),G & G Technobuild Private Limited,,,carahulgupta86@gmail.com,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2013PTC055245.mca.lead,U45400UP2013PTC055245,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Ay Petro Private Limited,,,tapinambur@hotmail.com,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2013PTC055240.mca.lead,U45400UP2013PTC055240,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Ug Homes Private Limited,,,MCA@PNAINDIA.IN,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2013PTC054818.mca.lead,U45400UP2013PTC054818,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Progressive Innovations Private Limited,,,anil.chaudhary@hotmail.com,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2012PTC054281.mca.lead,U45400UP2012PTC054281,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),H.R. Contracts Private Limited,,,hrconstructions@rediffmail.com,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2011PTC045904.mca.lead,U45400UP2011PTC045904,Active
68,HR-intensive industry (automotive) · email on file · no HRMS detected · registered entity (Ltd/Industries),Premium Pool And Spa Private Limited,,,AVAFIRM@GMAIL.COM,,automotive,Uttar Pradesh,Warm,8.1,new,https://U45400UP2011PTC045132.mca.lead,U45400UP2011PTC045132,Active
